id,date,state_name,state_code,region,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy
16235,26-09-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16236,26-09-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16237,26-09-2021,Uttar Pradesh,9,Northern Region,0,7.5,0,7.5
16238,26-09-2021,Uttarakhand,5,Northern Region,0,0.73,0,0.73
16239,26-09-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16240,27-09-2021,All India,99,None,200.8,91.93,31.93,324.66
16241,27-09-2021,Andhra Pradesh,28,Southern Region,42.9,6.99,0,49.89
16242,27-09-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16243,27-09-2021,Assam,18,North-Eastern Region,0,0.29,0,0.29
16244,27-09-2021,Bihar,10,Eastern Region,0,0,0.58,0.58
16245,27-09-2021,Chandigarh,4,Northern Region,0,0,0,0
16246,27-09-2021,Chhattisgarh,22,Western Region,0,0.1,0,0.1
16247,27-09-2021,Delhi,7,Northern Region,0,0,1.01,1.01
16248,27-09-2021,Goa,30,Western Region,0,0,0,0
16249,27-09-2021,Gujarat,24,Western Region,8.8,8.4,0,17.2
16250,27-09-2021,Haryana,6,Northern Region,0,0.42,0.53,0.95
16251,27-09-2021,Himachal Pradesh,2,Northern Region,0,0,11.62,11.62
16252,27-09-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16253,27-09-2021,Jharkhand,20,Eastern Region,0,0,0,0
16254,27-09-2021,Karnataka,29,Southern Region,37.24,15.3,11.93,64.47
16255,27-09-2021,Kerala,32,Southern Region,0.74,0.42,0,1.16
16256,27-09-2021,Ladakh,37,Northern Region,0,0,0,0
16257,27-09-2021,Madhya Pradesh,23,Western Region,4.2,6.2,0.7,11.1
16258,27-09-2021,Maharashtra,27,Western Region,16.7,4.2,0,20.9
16259,27-09-2021,Manipur,14,North-Eastern Region,0,0,0,0
16260,27-09-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16261,27-09-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16262,27-09-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16263,27-09-2021,Odisha,21,Eastern Region,0,0,1.06,1.06
16264,27-09-2021,Puducherry,34,Southern Region,0,0,0,0
16265,27-09-2021,Punjab,3,Northern Region,0,2.99,1.56,4.55
16266,27-09-2021,Rajasthan,8,Northern Region,10.5,16.62,0.3,27.42
16267,27-09-2021,Sikkim,11,Eastern Region,0,0,0,0
16268,27-09-2021,Tamil Nadu,33,Southern Region,78.56,14.6,0,93.16
16269,27-09-2021,Telangana,36,Southern Region,1.16,5.2,0,6.36
16270,27-09-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16271,27-09-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16272,27-09-2021,Uttar Pradesh,9,Northern Region,0,9.4,0,9.4
16273,27-09-2021,Uttarakhand,5,Northern Region,0,0.78,0,0.78
16274,27-09-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16275,28-09-2021,All India,99,None,266.33,113.1,32.33,411.76
16276,28-09-2021,Andhra Pradesh,28,Southern Region,47.58,8.17,0,55.75
16277,28-09-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16278,28-09-2021,Assam,18,North-Eastern Region,0,0.29,0,0.29
16279,28-09-2021,Bihar,10,Eastern Region,0,0,0.53,0.53
16280,28-09-2021,Chandigarh,4,Northern Region,0,0,0,0
16281,28-09-2021,Chhattisgarh,22,Western Region,0,0.1,0,0.1
16282,28-09-2021,Delhi,7,Northern Region,0,0,0.93,0.93
16283,28-09-2021,Goa,30,Western Region,0,0,0,0
16284,28-09-2021,Gujarat,24,Western Region,5.1,14.9,0,20
16285,28-09-2021,Haryana,6,Northern Region,0,0.4,0.67,1.07
16286,28-09-2021,Himachal Pradesh,2,Northern Region,0,0,11.47,11.47
16287,28-09-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16288,28-09-2021,Jharkhand,20,Eastern Region,0,0,0,0
16289,28-09-2021,Karnataka,29,Southern Region,48.57,18.89,11.87,79.33
16290,28-09-2021,Kerala,32,Southern Region,0.75,0.65,0,1.4
16291,28-09-2021,Ladakh,37,Northern Region,0,0,0,0
16292,28-09-2021,Madhya Pradesh,23,Western Region,25.8,5.8,0.8,32.4
16293,28-09-2021,Maharashtra,27,Western Region,38.5,2.7,0,41.2
16294,28-09-2021,Manipur,14,North-Eastern Region,0,0,0,0
16295,28-09-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16296,28-09-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16297,28-09-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16298,28-09-2021,Odisha,21,Eastern Region,0,0,1.37,1.37
16299,28-09-2021,Puducherry,34,Southern Region,0,0,0,0
16300,28-09-2021,Punjab,3,Northern Region,0,2.67,1.56,4.23
16301,28-09-2021,Rajasthan,8,Northern Region,16.35,18.66,0.49,35.5
16302,28-09-2021,Sikkim,11,Eastern Region,0,0,0,0
16303,28-09-2021,Tamil Nadu,33,Southern Region,82.04,17.2,0,99.24
16304,28-09-2021,Telangana,36,Southern Region,1.64,12.22,0,13.86
16305,28-09-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16306,28-09-2021,Tripura,16,North-Eastern Region,0,0.01,0,0.01
16307,28-09-2021,Uttar Pradesh,9,Northern Region,0,9.8,0,9.8
16308,28-09-2021,Uttarakhand,5,Northern Region,0,0.64,0,0.64
16309,28-09-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16310,01-10-2021,All India,99,None,62.22,127.78,31.27,221.27
16311,01-10-2021,Andhra Pradesh,28,Southern Region,6.39,11.33,0,17.72
16312,01-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16313,01-10-2021,Assam,18,North-Eastern Region,0,0.29,0,0.29
16314,01-10-2021,Bihar,10,Eastern Region,0,0,0.32,0.32
16315,01-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16316,01-10-2021,Chhattisgarh,22,Western Region,0,0.5,0,0.5
16317,01-10-2021,Delhi,7,Northern Region,0,0,0.51,0.51
16318,01-10-2021,Goa,30,Western Region,0,0,0,0
16319,01-10-2021,Gujarat,24,Western Region,34.3,17,0,51.3
16320,01-10-2021,Haryana,6,Northern Region,0,0.49,0.18,0.67
16321,01-10-2021,Himachal Pradesh,2,Northern Region,0,0,11.14,11.14
16322,01-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16323,01-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16324,01-10-2021,Karnataka,29,Southern Region,7.88,23.17,12.12,43.17
16325,01-10-2021,Kerala,32,Southern Region,0.06,0.69,0,0.75
16326,01-10-2021,Ladakh,37,Northern Region,0,0,0,0
16327,01-10-2021,Madhya Pradesh,23,Western Region,2.8,6.9,0.7,10.4
16328,01-10-2021,Maharashtra,27,Western Region,4.9,7.2,0,12.1
16329,01-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16330,01-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16331,01-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16332,01-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16333,01-10-2021,Odisha,21,Eastern Region,0,0,1.48,1.48
16334,01-10-2021,Puducherry,34,Southern Region,0,0,0,0
16335,01-10-2021,Punjab,3,Northern Region,0,2.21,1.56,3.77
16336,01-10-2021,Rajasthan,8,Northern Region,3.82,17.25,0.62,21.69
16337,01-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16338,01-10-2021,Tamil Nadu,33,Southern Region,1.88,12.9,0,14.78
16339,01-10-2021,Telangana,36,Southern Region,0.19,18.12,0,18.31
16340,01-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16341,01-10-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16342,01-10-2021,Uttar Pradesh,9,Northern Region,0,9.1,0,9.1
16343,01-10-2021,Uttarakhand,5,Northern Region,0,0.61,0,0.61
16344,01-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16345,02-10-2021,All India,99,None,32.81,131.82,30.81,195.44
16346,02-10-2021,Andhra Pradesh,28,Southern Region,6.68,14.17,0,20.85
16347,02-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16348,02-10-2021,Assam,18,North-Eastern Region,0,0.23,0,0.23
16349,02-10-2021,Bihar,10,Eastern Region,0,0,0.31,0.31
16350,02-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16351,02-10-2021,Chhattisgarh,22,Western Region,0,0.4,0,0.4
16352,02-10-2021,Delhi,7,Northern Region,0,0,0.48,0.48
16353,02-10-2021,Goa,30,Western Region,0,0,0,0
16354,02-10-2021,Gujarat,24,Western Region,4.7,16.4,0,21.1
16355,02-10-2021,Haryana,6,Northern Region,0,0.43,0.4,0.83
16356,02-10-2021,Himachal Pradesh,2,Northern Region,0,0,11.65,11.65
16357,02-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16358,02-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16359,02-10-2021,Karnataka,29,Southern Region,5.54,25.52,11.17,42.23
16360,02-10-2021,Kerala,32,Southern Region,0.14,0.56,0,0.7
16361,02-10-2021,Ladakh,37,Northern Region,0,0,0,0
16362,02-10-2021,Madhya Pradesh,23,Western Region,1.1,5.7,0.6,7.4
16363,02-10-2021,Maharashtra,27,Western Region,4.8,5.4,0,10.2
16364,02-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16365,02-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16366,02-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16367,02-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16368,02-10-2021,Odisha,21,Eastern Region,0,0,1.41,1.41
16369,02-10-2021,Puducherry,34,Southern Region,0,0,0,0
16370,02-10-2021,Punjab,3,Northern Region,0,2.21,1.56,3.77
16371,02-10-2021,Rajasthan,8,Northern Region,8.46,20.57,0.59,29.62
16372,02-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16373,02-10-2021,Tamil Nadu,33,Southern Region,1.23,13,0,14.23
16374,02-10-2021,Telangana,36,Southern Region,0.16,18.09,0,18.25
16375,02-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16376,02-10-2021,Tripura,16,North-Eastern Region,0,0.01,0,0.01
16377,02-10-2021,Uttar Pradesh,9,Northern Region,0,8.7,0,8.7
16378,02-10-2021,Uttarakhand,5,Northern Region,0,0.43,0,0.43
16379,02-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16380,03-10-2021,All India,99,None,65.33,141.41,30.79,237.53
16381,03-10-2021,Andhra Pradesh,28,Southern Region,7.78,15.11,0,22.89
16382,03-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16383,03-10-2021,Assam,18,North-Eastern Region,0,0.14,0,0.14
16384,03-10-2021,Bihar,10,Eastern Region,0,0,0.42,0.42
16385,03-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16386,03-10-2021,Chhattisgarh,22,Western Region,0,1.2,0,1.2
16387,03-10-2021,Delhi,7,Northern Region,0,0,0.32,0.32
16388,03-10-2021,Goa,30,Western Region,0,0,0,0
16389,03-10-2021,Gujarat,24,Western Region,8.9,16.3,0,25.2
16390,03-10-2021,Haryana,6,Northern Region,0,0.41,0.51,0.92
16391,03-10-2021,Himachal Pradesh,2,Northern Region,0,0,10.54,10.54
16392,03-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16393,03-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16394,03-10-2021,Karnataka,29,Southern Region,9.49,24.73,12.1,46.32
16395,03-10-2021,Kerala,32,Southern Region,0.05,0.61,0,0.66
16396,03-10-2021,Ladakh,37,Northern Region,0,0,0,0
16397,03-10-2021,Madhya Pradesh,23,Western Region,4.5,7.2,0.6,12.3
16398,03-10-2021,Maharashtra,27,Western Region,4.7,7.4,0,12.1
16399,03-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16400,03-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16401,03-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16402,03-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16403,03-10-2021,Odisha,21,Eastern Region,0,0,1.5,1.5
16404,03-10-2021,Puducherry,34,Southern Region,0,0,0,0
16405,03-10-2021,Punjab,3,Northern Region,0,2.71,1.56,4.27
16406,03-10-2021,Rajasthan,8,Northern Region,27.03,22.23,0.6,49.86
16407,03-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16408,03-10-2021,Tamil Nadu,33,Southern Region,2.69,13.7,0,16.39
16409,03-10-2021,Telangana,36,Southern Region,0.19,19.67,0,19.86
16410,03-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16411,03-10-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16412,03-10-2021,Uttar Pradesh,9,Northern Region,0,9.4,0,9.4
16413,03-10-2021,Uttarakhand,5,Northern Region,0,0.58,0,0.58
16414,03-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16415,04-10-2021,All India,99,None,74.15,137.1,33.13,244.38
16416,04-10-2021,Andhra Pradesh,28,Southern Region,8.72,15.06,0,23.78
16417,04-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16418,04-10-2021,Assam,18,North-Eastern Region,0,0.15,0,0.15
16419,04-10-2021,Bihar,10,Eastern Region,0,0,0.51,0.51
16420,04-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16421,04-10-2021,Chhattisgarh,22,Western Region,0,1.2,0,1.2
16422,04-10-2021,Delhi,7,Northern Region,0,0,0,0
16423,04-10-2021,Goa,30,Western Region,0,0,0,0
16424,04-10-2021,Gujarat,24,Western Region,18.4,16.4,0,34.8
16425,04-10-2021,Haryana,6,Northern Region,0,0.4,0.55,0.95
16426,04-10-2021,Himachal Pradesh,2,Northern Region,0,0,10.26,10.26
16427,04-10-2021,Jammu And Kashmir,1,Northern Region,0,0,3,3
16428,04-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16429,04-10-2021,Karnataka,29,Southern Region,6.51,24.47,11.82,42.8
16430,04-10-2021,Kerala,32,Southern Region,0.06,0.57,0,0.63
16431,04-10-2021,Ladakh,37,Northern Region,0,0,0,0
16432,04-10-2021,Madhya Pradesh,23,Western Region,4.5,6.9,0.6,12
16433,04-10-2021,Maharashtra,27,Western Region,4.1,7.4,0,11.5
16434,04-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16435,04-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16436,04-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16437,04-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16438,04-10-2021,Odisha,21,Eastern Region,0,0,1.71,1.71
16439,04-10-2021,Puducherry,34,Southern Region,0,0,0,0
16440,04-10-2021,Punjab,3,Northern Region,0,2.7,1.56,4.26
16441,04-10-2021,Rajasthan,8,Northern Region,28.05,21.31,0.48,49.84
16442,04-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16443,04-10-2021,Tamil Nadu,33,Southern Region,3.68,11.6,0,15.28
16444,04-10-2021,Telangana,36,Southern Region,0.13,18.44,0,18.57
16445,04-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16446,04-10-2021,Tripura,16,North-Eastern Region,0,0,0,0
16447,04-10-2021,Uttar Pradesh,9,Northern Region,0,10,0,10
16448,04-10-2021,Uttarakhand,5,Northern Region,0,0.5,0,0.5
16449,04-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16450,05-10-2021,All India,99,None,43.64,132.04,30.27,205.95
16451,05-10-2021,Andhra Pradesh,28,Southern Region,5.27,11.66,0,16.93
16452,05-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16453,05-10-2021,Assam,18,North-Eastern Region,0,0.16,0,0.16
16454,05-10-2021,Bihar,10,Eastern Region,0,0,0.51,0.51
16455,05-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16456,05-10-2021,Chhattisgarh,22,Western Region,0,0.1,0,0.1
16457,05-10-2021,Delhi,7,Northern Region,0,0,0.68,0.68
16458,05-10-2021,Goa,30,Western Region,0,0,0,0
16459,05-10-2021,Gujarat,24,Western Region,8.4,16.2,0,24.6
16460,05-10-2021,Haryana,6,Northern Region,0,0.35,0.53,0.88
16461,05-10-2021,Himachal Pradesh,2,Northern Region,0,0,9.84,9.84
16462,05-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16463,05-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16464,05-10-2021,Karnataka,29,Southern Region,5.93,23.83,11.87,41.63
16465,05-10-2021,Kerala,32,Southern Region,0.06,0.71,0,0.77
16466,05-10-2021,Ladakh,37,Northern Region,0,0,0,0
16467,05-10-2021,Madhya Pradesh,23,Western Region,2.8,7.2,0.6,10.6
16468,05-10-2021,Maharashtra,27,Western Region,6.6,7.9,0,14.5
16469,05-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16470,05-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16471,05-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16472,05-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16473,05-10-2021,Odisha,21,Eastern Region,0,0,1.71,1.71
16474,05-10-2021,Puducherry,34,Southern Region,0,0,0,0
16475,05-10-2021,Punjab,3,Northern Region,0,1.75,1.56,3.31
16476,05-10-2021,Rajasthan,8,Northern Region,10.57,20.57,0.33,31.47
16477,05-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16478,05-10-2021,Tamil Nadu,33,Southern Region,3.66,12.4,0,16.06
16479,05-10-2021,Telangana,36,Southern Region,0.35,18.38,0,18.73
16480,05-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16481,05-10-2021,Tripura,16,North-Eastern Region,0,0,0,0
16482,05-10-2021,Uttar Pradesh,9,Northern Region,0,10.3,0,10.3
16483,05-10-2021,Uttarakhand,5,Northern Region,0,0.53,0,0.53
16484,05-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16485,06-10-2021,All India,99,None,51.85,124.06,29.22,205.13
16486,06-10-2021,Andhra Pradesh,28,Southern Region,6.64,7.63,0,14.27
16487,06-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16488,06-10-2021,Assam,18,North-Eastern Region,0,0.26,0,0.26
16489,06-10-2021,Bihar,10,Eastern Region,0,0,0.52,0.52
16490,06-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16491,06-10-2021,Chhattisgarh,22,Western Region,0,0.1,0,0.1
16492,06-10-2021,Delhi,7,Northern Region,0,0,0.74,0.74
16493,06-10-2021,Goa,30,Western Region,0,0,0,0
16494,06-10-2021,Gujarat,24,Western Region,9.4,17.8,0,27.2
16495,06-10-2021,Haryana,6,Northern Region,0,0.52,0.39,0.91
16496,06-10-2021,Himachal Pradesh,2,Northern Region,0,0,9.34,9.34
16497,06-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16498,06-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16499,06-10-2021,Karnataka,29,Southern Region,7.82,18.66,11.65,38.13
16500,06-10-2021,Kerala,32,Southern Region,0.19,0.52,0,0.71
16501,06-10-2021,Ladakh,37,Northern Region,0,0,0,0
16502,06-10-2021,Madhya Pradesh,23,Western Region,2.9,7.5,0.8,11.2
16503,06-10-2021,Maharashtra,27,Western Region,8.2,6.8,0,15
16504,06-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16505,06-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16506,06-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16507,06-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16508,06-10-2021,Odisha,21,Eastern Region,0,0,1.41,1.41
16509,06-10-2021,Puducherry,34,Southern Region,0,0,0,0
16510,06-10-2021,Punjab,3,Northern Region,0,2.7,1.56,4.26
16511,06-10-2021,Rajasthan,8,Northern Region,4.02,20.12,0.17,24.31
16512,06-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16513,06-10-2021,Tamil Nadu,33,Southern Region,12.13,15.5,0,27.63
16514,06-10-2021,Telangana,36,Southern Region,0.55,17.77,0,18.32
16515,06-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16516,06-10-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16517,06-10-2021,Uttar Pradesh,9,Northern Region,0,7.5,0,7.5
16518,06-10-2021,Uttarakhand,5,Northern Region,0,0.66,0,0.66
16519,06-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16520,07-10-2021,All India,99,None,63.42,135.72,28.72,227.86
16521,07-10-2021,Andhra Pradesh,28,Southern Region,2.95,12.24,0,15.19
16522,07-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16523,07-10-2021,Assam,18,North-Eastern Region,0,0.15,0,0.15
16524,07-10-2021,Bihar,10,Eastern Region,0,0,0.52,0.52
16525,07-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16526,07-10-2021,Chhattisgarh,22,Western Region,0,0.1,0,0.1
16527,07-10-2021,Delhi,7,Northern Region,0,0,0.59,0.59
16528,07-10-2021,Goa,30,Western Region,0,0,0,0
16529,07-10-2021,Gujarat,24,Western Region,11,16.8,0,27.8
16530,07-10-2021,Haryana,6,Northern Region,0,0.49,0.31,0.8
16531,07-10-2021,Himachal Pradesh,2,Northern Region,0,0,9.73,9.73
16532,07-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16533,07-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16534,07-10-2021,Karnataka,29,Southern Region,7.85,21.05,10.96,39.86
16535,07-10-2021,Kerala,32,Southern Region,0.26,0.69,0,0.95
16536,07-10-2021,Ladakh,37,Northern Region,0,0,0,0
16537,07-10-2021,Madhya Pradesh,23,Western Region,1.5,7.2,0.7,9.4
16538,07-10-2021,Maharashtra,27,Western Region,7.6,7.1,0,14.7
16539,07-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16540,07-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16541,07-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16542,07-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16543,07-10-2021,Odisha,21,Eastern Region,0,0,1.49,1.49
16544,07-10-2021,Puducherry,34,Southern Region,0,0,0,0
16545,07-10-2021,Punjab,3,Northern Region,0,2.94,1.56,4.5
16546,07-10-2021,Rajasthan,8,Northern Region,3.55,20.71,0.22,24.48
16547,07-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16548,07-10-2021,Tamil Nadu,33,Southern Region,28.4,17.8,0,46.2
16549,07-10-2021,Telangana,36,Southern Region,0.31,18.28,0,18.59
16550,07-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16551,07-10-2021,Tripura,16,North-Eastern Region,0,0.02,0,0.02
16552,07-10-2021,Uttar Pradesh,9,Northern Region,0,9.5,0,9.5
16553,07-10-2021,Uttarakhand,5,Northern Region,0,0.65,0,0.65
16554,07-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
16555,08-10-2021,All India,99,None,87.28,136.91,28.5,252.69
16556,08-10-2021,Andhra Pradesh,28,Southern Region,8.05,9.61,0,17.66
16557,08-10-2021,Arunachal Pradesh,12,North-Eastern Region,0,0,0,0
16558,08-10-2021,Assam,18,North-Eastern Region,0,0.24,0,0.24
16559,08-10-2021,Bihar,10,Eastern Region,0,0,0.57,0.57
16560,08-10-2021,Chandigarh,4,Northern Region,0,0,0,0
16561,08-10-2021,Chhattisgarh,22,Western Region,0,0.9,0,0.9
16562,08-10-2021,Delhi,7,Northern Region,0,0,0.91,0.91
16563,08-10-2021,Goa,30,Western Region,0,0,0,0
16564,08-10-2021,Gujarat,24,Western Region,5.1,16,0,21.1
16565,08-10-2021,Haryana,6,Northern Region,0,0.51,0.33,0.84
16566,08-10-2021,Himachal Pradesh,2,Northern Region,0,0,9.24,9.24
16567,08-10-2021,Jammu And Kashmir,1,Northern Region,0,0,0,0
16568,08-10-2021,Jharkhand,20,Eastern Region,0,0,0,0
16569,08-10-2021,Karnataka,29,Southern Region,14.25,22.79,10.82,47.86
16570,08-10-2021,Kerala,32,Southern Region,0.49,0.64,0,1.13
16571,08-10-2021,Ladakh,37,Northern Region,0,0,0,0
16572,08-10-2021,Madhya Pradesh,23,Western Region,1.1,8,0.6,9.7
16573,08-10-2021,Maharashtra,27,Western Region,7,6.7,0,13.7
16574,08-10-2021,Manipur,14,North-Eastern Region,0,0,0,0
16575,08-10-2021,Meghalaya,17,North-Eastern Region,0,0,0,0
16576,08-10-2021,Mizoram,15,North-Eastern Region,0,0,0,0
16577,08-10-2021,Nagaland,13,North-Eastern Region,0,0,0,0
16578,08-10-2021,Odisha,21,Eastern Region,0,0,1.5,1.5
16579,08-10-2021,Puducherry,34,Southern Region,0,0,0,0
16580,08-10-2021,Punjab,3,Northern Region,0,3.26,1.56,4.82
16581,08-10-2021,Rajasthan,8,Northern Region,6.31,20.31,0.33,26.95
16582,08-10-2021,Sikkim,11,Eastern Region,0,0,0,0
16583,08-10-2021,Tamil Nadu,33,Southern Region,44.87,19.8,0,64.67
16584,08-10-2021,Telangana,36,Southern Region,0.11,17.75,0,17.86
16585,08-10-2021,The Dadra And Nagar Haveli And Daman And Diu,38,Western Region,0,0,0,0
16586,08-10-2021,Tripura,16,North-Eastern Region,0,0,0,0
16587,08-10-2021,Uttar Pradesh,9,Northern Region,0,9.8,0,9.8
16588,08-10-2021,Uttarakhand,5,Northern Region,0,0.6,0,0.6
16589,08-10-2021,West Bengal,19,Eastern Region,0,0,2.64,2.64
